Elmntkey,Study_Area,Area_ID,Day_of_Week,Time,Parking_Spaces,Total_Vehicle_Count
18618,Ballard,3,5,0.67,27,11
3337,Ballard,3,4,0.75,24,18
80658,Ballard,3,4,0.58,45,25
80658,Ballard,3,5,0.25,30,27
87285,Ballard,3,5,0.33,12,11
71002,Ballard,3,4,1.08,48,38
87286,Ballard,3,4,0.92,24,22
19485,Ballard,3,4,0.92,30,25
9142,Ballard,3,5,1.25,13,0
18621,Ballard,3,5,0.42,20,14
35682,Ballard,3,5,0.42,38,35
48449,Ballard,3,5,0.42,15,14
79314,Ballard,3,4,0.25,36,30
3338,Ballard,3,4,0.25,31,28
19486,Ballard,3,4,0.75,12,1
19482,Ballard,3,4,0.42,30,15
18622,Ballard,3,5,1.08,34,30
9142,Ballard,3,5,0.08,26,24
87262,Ballard,3,4,0,40,14
87281,Ballard,3,4,0.33,24,22
13045,Ballard,3,5,0.83,18,16
13045,Ballard,3,5,0.67,18,14
18621,Ballard,3,5,0.67,20,11
35682,Ballard,3,4,0,57,48
35682,Ballard,3,5,0.58,38,28
35682,Ballard,3,5,0.08,38,32
9106,Ballard,3,4,1,22,18
76961,Ballard,3,4,0.58,26,23
31849,Ballard,3,5,0.08,23,1
64321,Ballard,3,4,0.17,18,12
48213,Ballard,3,4,0.08,15,11
3337,Ballard,3,5,0.58,16,12
19422,Ballard,3,4,1.08,14,12
87282,Ballard,3,4,0.25,18,12
33950,Ballard,3,4,0.67,20,14
71290,Ballard,3,5,0.83,11,10
35681,Ballard,3,5,0.67,29,25
48214,Ballard,3,5,0.58,14,10
86449,Ballard,3,4,0.75,43,25
41030,Ballard,3,5,1.17,18,11
3337,Ballard,3,4,0.67,24,17
31850,Ballard,3,4,1,19,16
76962,Ballard,3,4,0.25,22,18
35486,Ballard,3,4,0.33,42,34
19482,Ballard,3,4,0.75,30,11
19482,Ballard,3,4,0.67,30,17
35681,Ballard,3,5,1.25,14,0
56653,Ballard,3,4,0.75,35,27
3337,Ballard,3,4,0.08,24,1
26501,Ballard,3,4,0.42,14,12
9105,Ballard,3,4,0.58,26,20
35354,Ballard,3,4,0.58,18,16
87281,Ballard,3,4,0,24,13
86449,Ballard,3,4,0.33,43,39
9141,Ballard,3,4,0.25,47,45
64317,Ballard,3,5,0.42,16,10
41726,Ballard,3,5,0.33,40,22
13045,Ballard,3,5,0.33,18,17
3338,Ballard,3,5,0.75,20,15
9106,Ballard,3,4,0.5,22,16
41030,Ballard,3,4,1.17,18,13
71574,Ballard,3,4,0.42,24,11
31853,Ballard,3,5,0.92,81,75
48214,Ballard,3,5,0.75,14,11
3337,Ballard,3,5,0.67,16,13
48449,Ballard,3,5,0.25,15,10
87281,Ballard,3,5,0.17,16,10
87281,Ballard,3,4,0.67,24,22
87285,Ballard,3,4,0.83,18,15
86449,Ballard,3,5,0.92,27,17
48770,Ballard,3,5,0.83,12,11
64322,Ballard,3,5,0.5,12,11
56653,Ballard,3,4,0.17,35,17
41029,Ballard,3,4,0.5,24,22
64321,Ballard,3,4,0.58,18,16
9141,Ballard,3,4,1,47,40
80658,Ballard,3,5,0.75,30,27
87262,Ballard,3,4,0.83,40,12
87285,Ballard,3,4,0.17,18,16
86450,Ballard,3,4,0.67,43,40
19485,Ballard,3,4,0.5,30,15
19482,Ballard,3,4,0.33,30,10
35681,Ballard,3,4,0.25,27,26
31853,Ballard,3,5,1.25,42,41
80658,Ballard,3,5,0.42,30,23
86450,Ballard,3,5,0.33,32,27
71002,Ballard,3,4,0.25,48,36
86369,Ballard,3,4,1,16,14
19493,Ballard,3,4,0.25,26,22
3342,Ballard,3,4,1.08,15,12
35682,Ballard,3,4,0.33,57,44
31854,Ballard,3,4,0,28,10
56654,Ballard,3,5,0.67,28,21
71002,Ballard,3,4,0,48,32
71290,Ballard,3,4,0.42,17,13
86449,Ballard,3,4,0.5,43,30
18622,Ballard,3,5,1,34,31
31849,Ballard,3,4,0.67,69,36
79313,Ballard,3,4,0.83,34,32
80658,Ballard,3,4,1.08,45,38
64317,Ballard,3,4,0.17,24,12
48770,Ballard,3,5,0.75,12,11
13046,Ballard,3,5,0.33,12,10
3337,Ballard,3,5,1.08,16,14
35682,Ballard,3,4,0.92,57,56
80658,Ballard,3,5,0.17,30,18
31849,Ballard,3,5,1.08,23,18
48449,Ballard,3,5,0.75,15,11
56654,Ballard,3,4,0.25,30,24
31849,Ballard,3,4,0,46,14
71574,Ballard,3,4,0.83,24,10
31854,Ballard,3,5,0.42,28,18
3338,Ballard,3,5,1.08,20,19
12690,Ballard,3,4,0.25,22,20
70998,Ballard,3,5,1.25,12,10
13045,Ballard,3,5,0,18,12
70998,Ballard,3,4,0.58,22,16
80658,Ballard,3,4,0,45,13
71574,Ballard,3,5,1.08,16,12
19485,Ballard,3,5,1,20,14
63630,Ballard,3,5,0.42,19,13
87262,Ballard,3,4,0.33,40,20
64322,Ballard,3,4,0.75,18,13
87257,Ballard,3,5,1,16,15
63630,Ballard,3,5,0.67,19,13
19482,Ballard,3,5,0.58,20,13
48214,Ballard,3,5,0,14,1
76961,Ballard,3,5,0.58,24,19
9106,Ballard,3,4,0.08,22,18
9142,Ballard,3,4,1,39,35
18622,Ballard,3,4,0.75,51,32
86449,Ballard,3,4,0.67,43,24
76962,Ballard,3,4,0,22,10
35486,Ballard,3,4,0.17,42,36
9142,Ballard,3,4,0.75,39,17
18622,Ballard,3,4,0.42,51,43
19485,Ballard,3,4,0.25,30,21
18618,Ballard,3,5,0.08,27,17
35682,Ballard,3,5,0.75,38,35
63630,Ballard,3,5,0.75,19,12
48450,Ballard,3,4,1.08,24,23
33950,Ballard,3,4,0.17,20,14
86449,Ballard,3,4,0.58,43,26
87282,Ballard,3,5,0.17,12,10
3338,Ballard,3,4,1,31,29
31850,Ballard,3,4,0.67,19,17
9105,Ballard,3,4,0.33,26,24
19482,Ballard,3,4,1,30,18
18621,Ballard,3,4,0,29,2
31853,Ballard,3,5,0.08,81,27
56653,Ballard,3,4,0.5,35,27
79314,Ballard,3,4,0.5,36,28
76961,Ballard,3,4,0.17,26,18
64317,Ballard,3,4,1.08,24,21
64321,Ballard,3,4,0.67,18,17
76961,Ballard,3,5,0.17,24,12
56654,Ballard,3,4,0.58,30,26
47622,Ballard,3,4,0.42,18,14
64318,Ballard,3,4,0.42,27,13
80658,Ballard,3,4,0.33,45,41
13046,Ballard,3,5,1.08,12,10
71002,Ballard,3,4,0.5,48,34
31850,Ballard,3,4,0.92,19,15
19482,Ballard,3,5,0.5,20,11
35681,Ballard,3,5,0.25,29,24
87286,Ballard,3,4,0.25,24,11
41030,Ballard,3,4,0.33,56,28
9142,Ballard,3,5,0.42,26,23
48449,Ballard,3,5,0,15,0
71290,Ballard,3,4,0.58,17,15
41726,Ballard,3,5,0.83,40,27
48450,Ballard,3,4,0.75,24,17
31850,Ballard,3,4,1.08,19,18
26497,Ballard,3,4,0.33,14,10
56654,Ballard,3,4,0,30,12
79313,Ballard,3,4,0.17,34,32
79313,Ballard,3,4,1,34,30
71002,Ballard,3,5,0.5,18,15
48770,Ballard,3,5,1,12,10
87281,Ballard,3,5,0.67,16,11
3338,Ballard,3,5,0.5,20,13
9110,Ballard,3,4,0.33,12,10
47622,Ballard,3,4,1,18,16
12690,Ballard,3,4,0,22,20
33949,Ballard,3,4,0.08,32,30
86450,Ballard,3,5,0.17,32,29
86369,Ballard,3,4,0.33,16,12
41726,Ballard,3,4,0.75,61,18
19485,Ballard,3,4,0.33,30,15
80657,Ballard,3,5,0.58,18,11
76961,Ballard,3,5,0.75,24,22
79314,Ballard,3,4,0.17,36,28
26501,Ballard,3,4,0.25,14,10
87261,Ballard,3,4,0.5,34,12
35354,Ballard,3,4,0.75,18,14
71002,Ballard,3,4,0.08,48,38
71574,Ballard,3,4,1,24,17
80658,Ballard,3,4,0.5,45,40
19482,Ballard,3,4,0.25,30,11
64317,Ballard,3,4,0.25,24,16
80658,Ballard,3,4,0.17,45,23
64321,Ballard,3,5,0.75,12,11
18622,Ballard,3,5,0.17,34,26
3342,Ballard,3,4,0.5,15,10
41726,Ballard,3,4,0.42,61,32
48213,Ballard,3,4,0.42,15,11
64318,Ballard,3,4,0.25,27,16
80658,Ballard,3,5,1.17,15,14
71290,Ballard,3,5,0.17,11,10
86369,Ballard,3,4,0.67,16,14
19485,Ballard,3,4,1,30,23
64318,Ballard,3,4,0.58,27,13
48770,Ballard,3,4,0.25,18,17
41726,Ballard,3,5,0.92,40,36
79314,Ballard,3,4,0.33,36,26
19422,Ballard,3,4,0.58,14,12
26501,Ballard,3,4,0.33,14,12
70997,Ballard,3,4,0.08,26,22
80658,Ballard,3,5,0.58,30,23
64318,Ballard,3,5,0.5,18,15
86369,Ballard,3,4,0.17,16,12
64317,Ballard,3,4,0.08,24,11
64318,Ballard,3,5,0.17,18,14
9141,Ballard,3,5,0,30,27
3338,Ballard,3,5,0.25,20,11
35682,Ballard,3,4,0.83,57,51
64317,Ballard,3,5,0.83,16,11
56653,Ballard,3,5,0.58,22,13
71002,Ballard,3,5,1.08,18,12
64322,Ballard,3,4,0.83,18,15
56654,Ballard,3,5,0.75,28,27
31849,Ballard,3,5,0.25,23,13
33950,Ballard,3,4,0.33,20,16
71002,Ballard,3,5,0.83,18,17
35681,Ballard,3,4,1.08,27,24
86449,Ballard,3,4,0.42,43,36
19482,Ballard,3,5,1.08,20,13
18618,Ballard,3,5,0.5,27,14
48770,Ballard,3,5,0.42,12,11
31849,Ballard,3,5,0.58,23,17
3337,Ballard,3,4,0,24,2
3338,Ballard,3,4,0.42,31,28
56654,Ballard,3,4,0.92,30,29
76961,Ballard,3,5,0.5,24,14
48450,Ballard,3,4,0.42,24,20
9106,Ballard,3,4,1.08,22,16
41030,Ballard,3,4,0.92,56,54
9142,Ballard,3,5,0.17,26,21
56654,Ballard,3,4,0.42,30,29
26501,Ballard,3,4,0,14,10
86369,Ballard,3,4,0.58,16,14
13045,Ballard,3,4,0.92,27,25
80658,Ballard,3,4,0.67,45,21
87254,Ballard,3,4,0.5,12,1
87281,Ballard,3,5,1.08,16,14
47621,Ballard,3,4,0.5,16,10
48449,Ballard,3,4,0.67,20,19
80658,Ballard,3,5,1.25,15,0
87285,Ballard,3,4,1.08,18,15
19482,Ballard,3,5,0.83,20,12
9114,Ballard,3,4,0.75,12,11
47622,Ballard,3,4,0.33,18,12
41725,Ballard,3,4,1,12,11
86450,Ballard,3,4,0.25,43,29
19482,Ballard,3,5,0.25,20,14
87285,Ballard,3,5,1.08,12,11
87285,Ballard,3,5,0.5,12,11
76961,Ballard,3,5,0.42,24,16
87285,Ballard,3,5,0.17,12,10
35486,Ballard,3,4,0.5,42,40
71574,Ballard,3,4,0.08,24,2
31854,Ballard,3,5,1,28,26
87257,Ballard,3,5,0.92,16,14
80658,Ballard,3,4,0.75,45,34
64318,Ballard,3,4,0.33,27,14
35682,Ballard,3,5,0.67,38,24
3338,Ballard,3,5,0.67,20,16
31849,Ballard,3,4,0.83,69,68
19421,Ballard,3,4,0.33,18,14
35681,Ballard,3,4,0,27,24
41726,Ballard,3,5,1.25,19,10
56654,Ballard,3,5,0.58,28,22
86449,Ballard,3,5,0.5,27,18
80658,Ballard,3,5,0.5,30,18
41030,Ballard,3,5,0.42,18,13
56653,Ballard,3,5,0,22,10
26501,Ballard,3,4,1,14,12
80657,Ballard,3,5,0.92,18,17
18622,Ballard,3,5,0.67,34,14
64317,Ballard,3,5,0.25,16,12
86449,Ballard,3,5,0.25,27,24
12690,Ballard,3,4,0.42,22,20
64317,Ballard,3,5,1,16,12
87257,Ballard,3,5,0.42,16,14
26497,Ballard,3,4,0.58,14,10
87285,Ballard,3,4,0.92,18,14
48213,Ballard,3,4,0.5,15,11
18622,Ballard,3,4,0.25,51,39
56653,Ballard,3,5,0.75,22,18
87257,Ballard,3,5,0.25,16,12
31849,Ballard,3,5,0.33,23,19
41726,Ballard,3,4,0.5,61,37
41725,Ballard,3,4,0.33,12,10
56653,Ballard,3,4,0.58,35,28
26501,Ballard,3,4,1.08,14,12
12690,Ballard,3,4,1.08,22,14
12690,Ballard,3,4,0.92,22,20
13046,Ballard,3,4,0.83,18,13
35682,Ballard,3,4,0.42,57,50
56653,Ballard,3,5,0.67,22,16
18621,Ballard,3,5,0.25,20,14
48449,Ballard,3,5,0.58,15,12
48450,Ballard,3,4,0.33,24,16
35354,Ballard,3,4,1.08,18,10
47621,Ballard,3,4,0.42,16,12
70997,Ballard,3,5,0.08,13,12
35682,Ballard,3,5,0,38,30
13046,Ballard,3,4,0.33,18,17
86450,Ballard,3,5,1.08,32,24
9141,Ballard,3,5,1,30,16
71002,Ballard,3,4,0.58,48,32
26497,Ballard,3,4,0.25,14,10
9105,Ballard,3,4,0.42,26,24
48213,Ballard,3,4,0.25,15,11
64322,Ballard,3,4,0.08,18,0
41030,Ballard,3,5,0.83,18,11
19485,Ballard,3,5,0.58,20,12
63630,Ballard,3,5,0.25,19,15
56654,Ballard,3,5,0.17,28,16
87282,Ballard,3,4,0.5,18,10
19482,Ballard,3,4,0.83,30,13
41030,Ballard,3,4,0.25,56,26
41726,Ballard,3,5,0.5,40,18
86449,Ballard,3,5,0.33,27,24
87285,Ballard,3,5,0.42,12,10
87262,Ballard,3,4,0.5,40,20
31850,Ballard,3,4,1.17,19,10
70997,Ballard,3,5,1.17,13,11
31853,Ballard,3,5,1,81,76
18621,Ballard,3,5,0.75,20,12
19485,Ballard,3,5,0.25,20,14
13046,Ballard,3,5,0.25,12,10
87282,Ballard,3,4,0.75,18,11
87285,Ballard,3,4,0.33,18,11
18622,Ballard,3,4,0.67,51,27
71290,Ballard,3,5,0.75,11,10
31853,Ballard,3,5,0.67,81,50
35682,Ballard,3,5,0.5,38,31
3338,Ballard,3,4,0.83,31,27
70397,Ballard,3,4,1,12,10
13045,Ballard,3,4,0.83,27,26
41030,Ballard,3,4,0.17,56,17
71574,Ballard,3,5,1,16,14
87282,Ballard,3,5,0.58,12,10
70997,Ballard,3,4,0.58,26,24
26497,Ballard,3,4,0.17,14,10
31853,Ballard,3,4,0.83,117,111
3082,Ballard,3,4,0.42,12,10
87254,Ballard,3,4,0.08,12,0
9141,Ballard,3,5,0.75,30,10
3337,Ballard,3,5,0.92,16,15
87282,Ballard,3,4,0.58,18,11
87258,Ballard,3,4,0.58,18,10
13045,Ballard,3,5,0.75,18,12
3337,Ballard,3,5,0.25,16,10
26502,Ballard,3,4,0.67,12,10
79313,Ballard,3,4,0.08,34,30
87257,Ballard,3,5,0.67,16,11
35681,Ballard,3,5,0.5,29,25
13046,Ballard,3,5,0,12,10
9110,Ballard,3,4,0.58,12,1
12690,Ballard,3,4,0.5,22,20
76962,Ballard,3,4,0.67,22,16
87257,Ballard,3,4,0,24,13
31853,Ballard,3,5,0.25,81,54
35354,Ballard,3,4,0.25,18,16
41029,Ballard,3,4,0.08,24,20
80657,Ballard,3,5,0.33,18,14
31854,Ballard,3,5,0.33,28,17
86370,Ballard,3,4,1.08,16,12
41029,Ballard,3,4,0.58,24,22
9106,Ballard,3,4,0.42,22,20
76962,Ballard,3,4,0.58,22,17
87285,Ballard,3,4,0.25,18,16
9142,Ballard,3,5,1.17,13,0
63630,Ballard,3,5,0.58,19,17
41726,Ballard,3,5,0.58,40,16
87281,Ballard,3,5,0.75,16,14
19493,Ballard,3,4,0.92,26,12
9105,Ballard,3,4,0.67,26,22
71002,Ballard,3,5,0.08,18,17
48213,Ballard,3,4,1.08,15,12
86449,Ballard,3,4,0,43,13
13045,Ballard,3,5,0.92,18,13
9114,Ballard,3,4,0.67,12,10
9106,Ballard,3,4,0,22,18
9141,Ballard,3,4,0.92,47,41
86450,Ballard,3,4,0.5,43,36
9141,Ballard,3,4,0.17,47,46
9141,Ballard,3,5,0.5,30,29
48214,Ballard,3,5,0.25,14,10
18622,Ballard,3,5,0,34,18
19485,Ballard,3,4,0.75,30,22
19482,Ballard,3,5,0.08,20,10
31849,Ballard,3,5,0.42,23,20
41030,Ballard,3,4,0.58,56,39
18621,Ballard,3,4,0.25,29,22
64321,Ballard,3,5,0.83,12,11
35682,Ballard,3,5,0.25,38,26
86450,Ballard,3,5,0.25,32,29
76961,Ballard,3,4,0.75,26,24
86449,Ballard,3,5,0.58,27,23
9142,Ballard,3,5,0,26,23
56653,Ballard,3,5,0.25,22,13
71290,Ballard,3,4,0.5,17,14
86449,Ballard,3,4,0.25,43,32
18621,Ballard,3,4,0.08,29,10
56653,Ballard,3,5,0.17,22,15
31854,Ballard,3,5,0.17,28,10
56653,Ballard,3,5,0.08,22,10
31849,Ballard,3,4,0.25,46,12
33950,Ballard,3,4,0.75,20,14
35486,Ballard,3,4,0.67,42,38
9141,Ballard,3,4,0.67,47,38
87254,Ballard,3,4,0.25,12,1
35682,Ballard,3,4,0.08,57,51
64318,Ballard,3,5,1,18,13
87262,Ballard,3,4,1,40,4
19422,Ballard,3,4,0.75,14,12
31854,Ballard,3,4,0.83,42,39
9141,Ballard,3,5,0.92,30,14
56653,Ballard,3,5,0.33,22,14
87282,Ballard,3,5,0.67,12,10
31850,Ballard,3,5,0,19,0
87261,Ballard,3,4,0.83,34,2
64322,Ballard,3,4,0.42,18,12
86449,Ballard,3,5,0.83,27,24
64321,Ballard,3,5,0.42,12,10
31853,Ballard,3,5,0.42,81,54
48770,Ballard,3,5,0.25,12,10
47621,Ballard,3,4,0.08,16,14
47621,Ballard,3,4,1.08,16,14
18622,Ballard,3,4,0.33,51,45
9142,Ballard,3,4,0.08,39,25
86450,Ballard,3,5,0.92,32,25
12690,Ballard,3,4,0.83,22,18
41029,Ballard,3,4,1.08,24,22
35486,Ballard,3,4,0.42,42,36
35486,Ballard,3,4,0.83,42,40
35486,Ballard,3,4,0.92,42,40
31853,Ballard,3,4,1.08,117,112
31854,Ballard,3,5,0.92,28,26
13045,Ballard,3,5,0.58,18,13
31854,Ballard,3,5,0.5,28,16
26502,Ballard,3,4,0.75,12,10
47621,Ballard,3,4,0.33,16,10
47622,Ballard,3,4,0.08,18,16
71002,Ballard,3,4,0.17,48,40
87286,Ballard,3,4,0.42,24,12
71574,Ballard,3,4,0.92,24,18
18621,Ballard,3,5,1.25,11,1
31849,Ballard,3,5,0.67,23,19
87286,Ballard,3,4,1,24,22
86450,Ballard,3,4,0.08,43,13
19482,Ballard,3,5,0.92,20,13
86449,Ballard,3,5,0.17,27,25
87257,Ballard,3,5,0.17,16,12
19493,Ballard,3,4,0.33,26,18
9142,Ballard,3,4,1.08,39,30
35682,Ballard,3,4,0.58,57,51
41726,Ballard,3,4,0.17,61,25
19482,Ballard,3,5,0.17,20,11
31849,Ballard,3,4,0.58,69,47
86450,Ballard,3,4,0.75,43,30
80657,Ballard,3,4,0.75,18,16
64322,Ballard,3,4,0.33,18,11
41030,Ballard,3,5,0.92,18,11
86450,Ballard,3,5,0.58,32,29
48449,Ballard,3,4,0.17,20,14
48450,Ballard,3,4,0.25,24,16
35354,Ballard,3,4,0.83,18,12
87281,Ballard,3,4,0.42,24,22
87285,Ballard,3,4,0.58,18,10
71290,Ballard,3,4,0.17,17,15
79314,Ballard,3,4,0.75,36,30
9114,Ballard,3,4,0.92,12,10
33950,Ballard,3,4,0.58,20,12
35486,Ballard,3,4,0.08,42,32
48770,Ballard,3,4,1,18,17
86450,Ballard,3,4,0.17,43,17
86449,Ballard,3,4,0.08,43,23
9141,Ballard,3,5,1.08,30,16
63630,Ballard,3,5,1,19,10
13045,Ballard,3,5,0.42,18,15
87258,Ballard,3,4,0.92,18,17
41030,Ballard,3,4,1.08,56,38
31854,Ballard,3,5,0.67,28,11
31850,Ballard,3,5,0.42,19,17
48450,Ballard,3,4,0.5,24,17
26501,Ballard,3,4,0.75,14,10
35354,Ballard,3,4,0.5,18,16
33949,Ballard,3,4,0,32,30
71002,Ballard,3,5,0,18,12
64317,Ballard,3,4,0.67,24,12
13045,Ballard,3,4,0,27,14
63630,Ballard,3,5,0.17,19,10
76961,Ballard,3,5,1.08,24,23
56653,Ballard,3,4,0.25,35,22
94732,Ballard,3,4,0.25,80,16
94732,Ballard,3,4,0.42,80,24
94736,Ballard,3,3,0.75,12,1
94731,Ballard,3,4,0.75,56,0
94732,Ballard,3,3,0.5,40,35
94732,Ballard,3,5,0.25,80,76
94731,Ballard,3,3,0.58,28,27
94736,Ballard,3,5,0.08,24,0
94736,Ballard,3,5,0.33,12,0
94732,Ballard,3,4,0.83,80,22
94732,Ballard,3,5,0.92,40,10
94731,Ballard,3,5,0.17,28,1
94731,Ballard,3,5,0.67,56,46
94732,Ballard,3,3,0.42,40,29
94736,Ballard,3,5,0.25,12,0
94732,Ballard,3,3,0.5,80,42
94731,Ballard,3,3,1,28,27
94732,Ballard,3,3,0,80,1
94736,Ballard,3,5,0.67,12,0
94736,Ballard,3,4,1,24,22
94736,Ballard,3,5,0.25,24,2
94736,Ballard,3,3,0.83,12,1
94736,Ballard,3,4,0.08,12,0
94732,Ballard,3,5,0.75,80,48
94731,Ballard,3,3,1,28,26
94736,Ballard,3,4,0.5,12,1
94736,Ballard,3,5,0,12,0
94732,Ballard,3,3,0.83,80,27
94732,Ballard,3,3,0.08,40,4
94732,Ballard,3,4,0.08,40,1
94736,Ballard,3,5,0.58,12,0
94736,Ballard,3,4,0.33,24,0
94732,Ballard,3,3,0.83,40,20
94732,Ballard,3,4,0.33,80,16
94736,Ballard,3,3,0.58,24,2
94736,Ballard,3,4,0.08,24,0
94732,Ballard,3,3,0.33,80,41
94731,Ballard,3,3,0.75,28,18
94736,Ballard,3,5,1,24,14
94732,Ballard,3,3,0.08,40,0
94731,Ballard,3,3,0.5,56,24
94732,Ballard,3,3,0.67,40,35
94731,Ballard,3,4,0.58,28,2
94732,Ballard,3,4,0.17,80,2
94736,Ballard,3,4,0.5,24,0
94732,Ballard,3,5,1,80,60
94736,Ballard,3,4,0.42,12,0
94736,Ballard,3,5,0.33,24,14
94736,Ballard,3,5,0.42,12,0
94732,Ballard,3,3,0.17,40,14
94732,Ballard,3,5,0.67,40,18
94732,Ballard,3,3,0.08,80,10
94736,Ballard,3,3,0,24,0
94736,Ballard,3,4,0.17,12,0
94732,Ballard,3,4,0.75,80,6
94732,Ballard,3,5,0.58,80,74
94731,Ballard,3,3,0.58,28,18
94732,Ballard,3,5,0.17,80,30
94732,Ballard,3,4,1,80,50
94731,Ballard,3,5,0,56,0
94732,Ballard,3,4,0,80,0
94731,Ballard,3,5,0.75,56,40
94731,Ballard,3,5,0.83,56,42
94736,Ballard,3,5,0.08,12,0
94731,Ballard,3,5,0.5,28,11
94736,Ballard,3,4,0.58,12,0
94731,Ballard,3,3,1.17,28,11
94736,Ballard,3,4,0.75,12,0
94736,Ballard,3,5,0.75,12,0
94732,Ballard,3,4,0.5,40,12
94732,Ballard,3,3,0.67,80,37
94731,Ballard,3,5,0,28,1
94732,Ballard,3,5,0.67,80,68
94732,Ballard,3,3,0.33,40,32
94731,Ballard,3,3,0.83,56,22
94736,Ballard,3,3,0.25,24,2
94731,Ballard,3,3,0.5,28,16
94732,Ballard,3,3,0.25,40,28
94732,Ballard,3,5,0.25,40,10
94736,Ballard,3,5,0.67,24,2
94731,Ballard,3,3,0.08,28,0
94732,Ballard,3,4,0,40,2
94736,Ballard,3,4,0,24,0
94731,Ballard,3,4,0.5,56,4
94731,Ballard,3,4,1,56,52
94731,Ballard,3,5,0.25,56,52
94732,Ballard,3,3,0.33,40,34
94732,Ballard,3,3,1.08,40,10
94732,Ballard,3,3,0.42,80,43
94731,Ballard,3,4,0.67,28,1
94736,Ballard,3,3,0.92,12,1
94731,Ballard,3,3,0.67,28,27
94731,Ballard,3,4,0,56,0
94731,Ballard,3,4,0.67,56,0
94736,Ballard,3,3,0.58,12,10
94732,Ballard,3,3,0.17,40,17
94736,Ballard,3,4,0.92,12,0
94731,Ballard,3,5,0.5,56,44
94731,Ballard,3,3,0,28,0
94736,Ballard,3,5,0.92,24,0
94731,Ballard,3,4,0.25,56,10
94732,Ballard,3,3,0.75,40,31
94736,Ballard,3,5,0.5,12,0
94732,Ballard,3,5,0.42,40,15
94731,Ballard,3,4,0,28,2
94736,Ballard,3,5,0.83,24,2
94732,Ballard,3,3,0.5,40,38
94736,Ballard,3,5,0.83,12,0
94732,Ballard,3,3,0.58,80,37
94731,Ballard,3,5,0.92,56,30
94731,Ballard,3,3,0.42,28,25
94731,Ballard,3,3,0.92,28,25
94732,Ballard,3,5,0.17,40,2
94732,Ballard,3,3,1,80,37
94736,Ballard,3,3,0.08,24,0
94731,Ballard,3,3,0.5,28,25
94736,Ballard,3,4,0.33,12,1
94732,Ballard,3,4,0.67,80,12
94731,Ballard,3,3,0.83,28,19
94731,Ballard,3,3,0,28,1
94732,Ballard,3,5,0.92,80,54
94731,Ballard,3,4,0.42,28,1
94736,Ballard,3,3,0.17,12,1
94732,Ballard,3,4,0.42,40,10
94736,Ballard,3,4,0.25,24,0
94736,Ballard,3,5,0.42,24,20
94736,Ballard,3,5,0.58,24,16
94736,Ballard,3,3,0.08,12,0
94736,Ballard,3,5,1,12,1
94736,Ballard,3,4,0.83,24,22
94731,Ballard,3,4,0.25,28,1
94731,Ballard,3,3,0.58,56,17
94732,Ballard,3,3,0.25,80,35
94736,Ballard,3,4,0.67,12,0
94732,Ballard,3,3,0,40,2
94736,Ballard,3,4,0.25,12,1
94732,Ballard,3,3,0.83,40,23
94732,Ballard,3,3,0.75,80,33
94736,Ballard,3,3,0.67,24,1
94736,Ballard,3,4,0.17,24,0
94731,Ballard,3,3,1,56,43
94731,Ballard,3,3,0.83,28,17
94731,Ballard,3,3,0.33,28,23
94731,Ballard,3,3,0.92,28,26
94732,Ballard,3,5,0,40,1
94731,Ballard,3,4,0.33,56,16
94732,Ballard,3,4,0.17,40,3
94732,Ballard,3,5,0.5,80,76
94731,Ballard,3,3,0.42,56,23
94732,Ballard,3,3,0.17,80,15
94736,Ballard,3,4,1,12,0
94736,Ballard,3,3,0.42,24,2
94731,Ballard,3,3,0.08,28,0
94732,Ballard,3,5,0.83,80,54
94736,Ballard,3,5,0.92,12,0
94731,Ballard,3,4,0.08,28,1
94732,Ballard,3,5,0.08,40,0
94732,Ballard,3,4,0.5,80,26
94731,Ballard,3,3,1.08,28,15
94732,Ballard,3,3,0.58,40,34
94736,Ballard,3,4,0.75,24,0
94731,Ballard,3,3,0.25,56,16
94732,Ballard,3,3,0.75,40,26
94732,Ballard,3,4,0.92,40,3
94732,Ballard,3,3,0.25,40,28
94732,Ballard,3,3,0.92,40,29
94731,Ballard,3,3,0.75,56,12
94731,Ballard,3,3,0.67,28,20
94736,Ballard,3,4,0,12,0
94731,Ballard,3,4,0.58,56,2
94731,Ballard,3,3,0.33,28,25
94736,Ballard,3,3,0.83,24,0
94731,Ballard,3,3,0.42,28,25
94736,Ballard,3,4,0.58,24,0
94731,Ballard,3,4,0.83,56,14
94732,Ballard,3,3,1,40,34
94732,Ballard,3,5,0.58,40,21
94736,Ballard,3,5,0.5,24,20
94731,Ballard,3,3,0.25,28,17
94731,Ballard,3,3,0.75,28,17
94732,Ballard,3,3,0.58,40,37
94736,Ballard,3,3,1.17,12,1
94736,Ballard,3,3,0,12,0
94732,Ballard,3,3,0.42,40,35
94731,Ballard,3,5,1,56,22
94732,Ballard,3,4,1,40,4
94731,Ballard,3,3,0.92,56,43
94732,Ballard,3,3,0,40,3
94732,Ballard,3,5,0.33,40,17
94731,Ballard,3,4,0.17,28,1
94731,Ballard,3,3,0.67,56,21
94736,Ballard,3,4,0.83,12,0
94732,Ballard,3,4,0.58,80,16
94736,Ballard,3,3,0.33,24,2
94732,Ballard,3,5,0.5,40,16
94731,Ballard,3,4,0.08,56,0
94732,Ballard,3,4,0.08,80,2
94731,Ballard,3,3,0.25,28,16
